id,0dayPrice,7dayPrice,14dayPrice,30dayPrice,90dayPrice,
PBF2016q3,0.0,0.16,0.071,0.116,0.03
PBF2017q1,0.0,0.046,-0.016,0.091,
LNT2016q3,0.0,-0.032,-0.023,-0.04,0.031
LNT2017q1,0.0,-0.001,0.049,-0.012,
AIV2016q3,0.0,-0.021,-0.034,0.035,0.066
AIV2017q1,0.0,-0.013,0.002,-0.017,
ED2016q3,0.0,-0.043,-0.047,-0.043,0.016
ED2017q1,0.0,0.022,0.068,0.007,
LKQ2016q3,0.0,0.029,0.019,-0.001,-0.004
LKQ2017q1,0.0,-0.009,0.002,-0.001,
F2016q3,0.0,0.017,0.026,-0.033,0.091
F2016q4,0.0,0.015,0.012,0.013,-0.086
F2017q1,0.0,-0.04,-0.047,-0.041,
SYY2017q1,0.0,-0.002,0.003,-0.013,-0.05
SYY2017q2,0.0,0.011,0.004,0.01,0.058
SYY2017q3,0.0,-0.012,0.001,-0.013,
MAA2016q3,0.0,0.015,0.013,0.042,0.08
MAA2017q1,0.0,0.008,0.032,0.01,
UGI2017q1,0.0,0.003,0.021,0.011,0.035
UGI2017q2,0.0,-0.029,0.044,-0.008,
MDRX2016q3,0.0,0.062,0.024,0.003,0.146
MDRX2017q1,0.0,-0.039,-0.034,-0.005,
WYNN2016q3,0.0,0.055,0.127,-0.035,0.159
WYNN2017q1,0.0,-0.011,0.088,-0.013,
MCHP2017q1,0.0,0.019,0.006,0.003,0.032
MCHP2017q2,0.0,0.031,0.025,0.019,0.087
MCHP2017q3,0.0,-0.005,0.007,-0.026,0.041
ARRS2016q3,0.0,0.091,0.128,0.086,0.083
ARRS2017q1,0.0,-0.023,0.038,0.01,
STX2017q1,0.0,0.091,0.144,-0.034,0.114
STX2017q2,0.0,0.056,0.088,0.031,0.166
STX2017q3,0.0,0.022,0.009,0.034,
LOGM2016q3,0.0,0.079,0.151,-0.015,0.126
LOGM2017q1,0.0,-0.063,-0.055,-0.047,
XOM2016q3,0.0,0.028,0.05,0.05,0.012
XOM2017q1,0.0,0.001,-0.03,-0.0,
TJX2017q3,0.0,-0.013,-0.041,-0.002,0.005
TJX2018q1,0.0,-0.024,-0.083,-0.004,
INCY2016q3,0.0,0.146,0.11,0.024,0.313
INCY2016q4,0.0,0.079,0.204,-0.008,-0.048
INCY2017q1,0.0,0.03,0.052,-0.069,
CLVS2016q3,0.0,0.318,0.33,0.254,1.391
CLVS2017q1,0.0,0.064,0.121,-0.106,
MXL2016q3,0.0,0.158,0.085,0.114,0.373
MXL2016q4,0.0,-0.001,-0.006,0.007,0.106
MXL2017q1,0.0,0.059,0.081,0.095,
GILD2016q3,0.0,0.013,-0.016,0.037,-0.016
GILD2017q1,0.0,-0.039,-0.033,-0.036,
TSLA2016q3,0.0,-0.022,-0.035,0.011,0.34
TSLA2017q1,0.0,-0.046,0.099,-0.059,
AME2016q3,0.0,0.089,0.085,0.083,0.157
AME2017q1,0.0,0.011,0.027,-0.004,
WTFC2016q3,0.0,0.213,0.322,0.179,0.335
WTFC2017q1,0.0,-0.015,0.035,0.013,
FNSR2017q1,0.0,0.263,0.32,0.215,0.366
FNSR2017q2,0.0,-0.077,-0.151,-0.041,0.016
FNSR2017q3,0.0,-0.206,-0.287,-0.231,-0.233
AKS2016q3,0.0,0.152,0.742,-0.03,0.806
AKS2017q1,0.0,-0.114,-0.085,-0.08,
SNPS2016q4,0.0,-0.003,0.001,0.008,0.186
SNPS2017q1,0.0,0.007,0.009,0.022,0.065
SNPS2017q2,0.0,0.068,0.039,0.048,
AVY2016q3,0.0,0.029,0.029,0.03,0.06
AVY2017q1,0.0,0.01,0.028,-0.005,
CWH2016q3,0.0,0.172,0.363,0.077,0.413
CWH2017q1,0.0,-0.059,-0.118,-0.055,
GT2016q3,0.0,0.034,0.101,-0.018,0.098
GT2016q4,0.0,0.119,0.104,0.126,0.108
GT2017q1,0.0,-0.052,-0.1,-0.025,
NOC2016q3,0.0,0.062,0.09,0.003,0.024
NOC2016q4,0.0,0.042,0.072,0.015,0.076
NOC2017q1,0.0,0.0,0.036,-0.01,
JLL2016q3,0.0,0.114,0.138,0.052,0.166
JLL2017q1,0.0,-0.102,-0.061,-0.076,
MYL2016q3,0.0,-0.053,-0.062,-0.026,0.012
MYL2017q1,0.0,0.023,0.046,0.009,
BID2016q3,0.0,0.011,0.02,-0.015,0.032
BID2017q1,0.0,0.06,0.047,-0.005,
TRGP2016q3,0.0,0.112,0.16,0.061,0.291
TRGP2017q1,0.0,0.013,-0.07,0.04,
OHI2016q3,0.0,-0.025,0.049,-0.021,0.115
OHI2017q1,0.0,0.042,-0.021,0.036,
AKRX2016q3,0.0,0.099,-0.019,0.063,-0.058
AKRX2017q1,0.0,0.0,0.005,0.002,
HRG2017q1,0.0,0.05,0.065,0.007,0.038
HRG2017q2,0.0,-0.03,0.077,-0.021,
IPGP2016q3,0.0,0.012,0.013,0.03,0.225
IPGP2017q1,0.0,0.018,0.078,0.061,
PACW2016q3,0.0,0.172,0.28,0.171,0.296
PACW2017q1,0.0,-0.036,-0.01,-0.061,
UHAL2017q1,0.0,-0.118,-0.121,-0.118,-0.191
UHAL2017q2,0.0,0.051,0.142,0.041,0.138
UHAL2017q3,0.0,0.037,0.016,0.035,-0.0
TGT2017q3,0.0,-0.019,-0.063,-0.016,-0.149
TGT2017q4,0.0,-0.026,-0.032,-0.008,0.003
TGT2018q1,0.0,0.001,-0.051,-0.019,
ACM2017q1,0.0,0.026,-0.026,0.049,-0.076
ACM2017q2,0.0,-0.023,0.014,-0.03,
WYN2016q3,0.0,0.075,0.18,0.027,0.259
WYN2017q1,0.0,-0.041,-0.003,-0.045,
EOG2016q3,0.0,0.003,0.127,0.006,0.105
EOG2017q1,0.0,0.015,-0.039,0.033,
COH2017q1,0.0,0.056,0.07,0.035,0.023
COH2017q2,0.0,0.031,0.057,0.018,0.217
COH2017q3,0.0,0.004,0.024,-0.026,
RL2017q1,0.0,-0.015,-0.073,-0.001,-0.085
RL2017q2,0.0,0.059,0.026,0.069,-0.281
RL2017q3,0.0,0.009,0.03,0.006,0.084
HR2016q3,0.0,-0.04,-0.029,-0.048,0.007
HR2017q1,0.0,0.031,0.092,0.016,
TMO2016q3,0.0,-0.005,-0.032,0.032,0.041
TMO2017q1,0.0,0.003,0.031,0.003,
VAC2016q3,0.0,-0.006,0.164,0.049,0.291
VAC2017q1,0.0,-0.088,-0.005,-0.062,
ABM2017q1,0.0,0.019,-0.01,0.042,0.015
ABM2017q2,0.0,-0.056,-0.061,-0.064,
KFY2017q1,0.0,-0.062,-0.067,-0.046,0.2
KFY2017q2,0.0,-0.041,-0.075,-0.052,-0.004
KFY2017q3,0.0,-0.0,-0.022,0.048,0.049
BIO2016q3,0.0,0.039,0.071,0.031,0.148
BIO2017q1,0.0,-0.017,0.028,0.001,
PSB2016q3,0.0,-0.012,0.015,-0.025,0.11
PSB2017q1,0.0,-0.002,0.026,0.004,
LEN2017q1,0.0,0.002,-0.017,0.017,0.04
LEN2017q2,0.0,0.024,,0.003,
K2016q3,0.0,-0.021,-0.024,-0.032,-0.014
K2017q1,0.0,-0.019,0.013,-0.023,
FICO2016q4,0.0,0.028,0.079,0.01,0.09
FICO2017q1,0.0,0.042,0.068,0.0,0.114
FICO2017q2,0.0,0.017,0.0,0.03,
ZTS2016q3,0.0,0.005,0.003,0.044,0.125
ZTS2017q1,0.0,0.018,0.062,0.014,
LNC2016q3,0.0,0.219,0.268,0.149,0.32
LNC2017q1,0.0,-0.04,-0.023,0.008,
CLGX2016q3,0.0,0.001,-0.053,0.006,-0.146
CLGX2017q1,0.0,-0.018,-0.001,-0.009,
ETN2016q3,0.0,0.095,0.125,0.048,0.171
ETN2017q1,0.0,0.01,0.021,0.003,
INGR2016q3,0.0,-0.072,-0.082,-0.073,-0.004
INGR2017q1,0.0,-0.042,-0.046,-0.022,
CINF2016q3,0.0,-0.031,0.058,-0.031,-0.015
CINF2017q1,0.0,-0.037,-0.027,-0.01,
PNR2016q3,0.0,0.0,0.034,-0.018,0.052
PNR2017q1,0.0,0.047,0.029,0.001,
HPQ2016q4,0.0,-0.037,-0.048,-0.024,0.135
HPQ2017q1,0.0,0.027,0.04,0.01,0.102
HPQ2017q2,0.0,-0.082,-0.071,-0.035,
BLKB2016q3,0.0,0.111,0.033,0.124,0.117
BLKB2017q1,0.0,0.012,0.093,0.006,
WY2016q3,0.0,-0.043,0.067,-0.045,0.038
WY2017q1,0.0,-0.03,-0.025,-0.009,
GD2016q2,0.0,0.033,0.034,0.008,0.046
GD2016q3,0.0,0.072,0.139,-0.01,0.178
GD2016q4,0.0,0.033,0.036,0.019,0.065
GD2017q1,0.0,-0.002,0.038,-0.003,
XEC2016q3,0.0,0.036,0.145,0.032,0.113
XEC2017q1,0.0,-0.054,-0.168,-0.032,
CIEN2017q1,0.0,-0.009,-0.084,-0.01,0.108
CIEN2017q2,0.0,-0.041,-0.038,-0.044,
GE2016q3,0.0,0.058,0.073,0.037,0.005
GE2017q1,0.0,-0.04,-0.046,-0.033,
MKC2017q1,0.0,0.017,0.021,-0.0,0.025
MKC2017q2,0.0,-0.021,,-0.013,
MPWR2016q3,0.0,0.068,0.003,0.018,0.144
MPWR2017q1,0.0,0.018,0.079,0.014,
MDCO2016q3,0.0,0.032,0.097,-0.09,0.026
MDCO2017q1,0.0,-0.103,-0.153,0.0,
DRI2017q1,0.0,0.029,0.037,0.02,0.171
DRI2017q2,0.0,0.023,0.004,0.019,0.174
DRI2017q3,0.0,-0.008,0.047,-0.006,0.095
DRI2017q4,0.0,-0.03,,-0.015,
CMC2017q1,0.0,-0.022,0.023,-0.015,-0.073
CMC2017q2,0.0,0.0,-0.004,0.013,-0.001
CMC2017q3,0.0,0.016,,0.039,
MD2016q3,0.0,0.012,0.081,-0.001,0.14
MD2016q4,0.0,0.047,0.029,0.03,-0.2
MD2017q1,0.0,-0.011,-0.011,-0.013,
DD2016q3,0.0,-0.005,0.015,-0.017,0.055
DD2016q4,0.0,0.026,0.05,0.003,0.055
DD2017q1,0.0,-0.033,-0.054,-0.027,
FNGN2016q3,0.0,0.322,0.336,0.193,0.491
FNGN2017q1,0.0,-0.058,-0.064,-0.039,
EPAM2016q3,0.0,0.11,0.039,0.033,0.082
EPAM2017q1,0.0,0.025,0.033,0.007,
NEM2016q3,0.0,0.024,-0.118,0.028,-0.002
NEM2017q1,0.0,-0.031,-0.001,-0.031,
MDT2017q1,0.0,0.011,0.003,-0.017,-0.159
MDT2017q2,0.0,0.02,0.0,0.028,0.149
MDT2017q3,0.0,0.005,-0.011,0.014,0.042
WPX2016q3,0.0,0.072,0.287,0.029,0.179
WPX2017q1,0.0,0.103,-0.004,0.103,
ERIE2016q3,0.0,0.027,0.07,-0.005,0.112
ERIE2017q1,0.0,-0.079,-0.055,-0.061,
AAPL2016q4,0.0,-0.036,-0.028,-0.035,0.043
AAPL2017q1,0.0,0.057,0.09,0.026,0.151
AAPL2017q2,0.0,0.026,0.061,0.042,
ABT2016q3,0.0,0.052,-0.013,0.058,0.095
ABT2017q1,0.0,-0.015,0.064,0.018,
FMC2016q3,0.0,0.056,0.11,0.062,0.185
FMC2017q1,0.0,0.034,0.073,0.039,
PSX2016q3,0.0,0.026,0.067,-0.019,0.059
PSX2017q1,0.0,-0.005,-0.029,0.006,
LANC2017q1,0.0,0.029,0.037,-0.003,-0.006
LANC2017q2,0.0,0.022,-0.017,0.005,-0.063
LANC2017q3,0.0,-0.011,0.036,-0.011,
UA2016q3,0.0,-0.001,-0.023,0.022,-0.242
UA2017q1,0.0,-0.089,-0.011,-0.093,
ALEX2016q3,0.0,0.041,0.069,-0.029,0.095
ALEX2017q1,0.0,-0.019,-0.018,-0.018,
SYK2016q3,0.0,-0.034,-0.013,0.025,0.067
SYK2016q4,0.0,0.043,0.054,0.02,0.097
SYK2017q1,0.0,-0.004,0.044,-0.003,
MASI2016q3,0.0,0.134,0.128,0.123,0.354
MASI2017q1,0.0,-0.043,0.02,-0.041,
WTR2016q3,0.0,-0.004,0.005,-0.018,0.028
WTR2017q1,0.0,-0.006,0.053,-0.002,
ANAT2016q3,0.0,0.079,0.094,0.063,0.043
ANAT2017q1,0.0,-0.013,-0.004,-0.011,
GOOGL2016q3,0.0,0.005,-0.023,-0.002,0.049
GOOGL2016q4,0.0,0.032,0.035,0.018,0.143
GOOGL2017q1,0.0,0.029,0.055,0.021,
ICPT2016q3,0.0,0.011,-0.062,-0.025,0.005
ICPT2017q1,0.0,0.014,0.006,-0.014,
NGHC2016q3,0.0,0.113,0.179,0.125,0.197
NGHC2017q1,0.0,-0.012,-0.001,-0.003,
AEIS2016q3,0.0,0.08,0.157,0.036,0.245
AEIS2017q1,0.0,0.061,0.039,0.009,
ACN2017q1,0.0,-0.01,-0.024,-0.011,0.057
ACN2017q2,0.0,-0.033,-0.002,-0.002,0.059
ACN2017q3,0.0,0.007,,0.007,
MCD2016q2,0.0,-0.01,-0.013,0.009,-0.044
MCD2016q3,0.0,0.081,0.073,0.029,0.112
MCD2017q1,0.0,0.027,0.06,0.014,
WBMD2016q3,0.0,-0.005,-0.02,-0.009,-0.064
WBMD2017q1,0.0,0.017,0.062,-0.002,
DVN2016q2,0.0,0.14,0.165,0.041,-0.007
DVN2016q3,0.0,0.112,0.21,0.103,0.153
DVN2017q1,0.0,-0.021,-0.132,0.01,
VLO2016q3,0.0,0.133,0.187,0.086,0.13
VLO2017q1,0.0,-0.024,-0.048,0.002,
SBH2017q1,0.0,0.044,0.005,0.09,-0.1
SBH2017q2,0.0,-0.072,-0.094,0.025,
WSM2017q3,0.0,-0.044,-0.131,-0.025,-0.146
WSM2018q1,0.0,-0.01,0.001,0.001,
EFX2016q3,0.0,-0.056,-0.023,-0.002,-0.032
EFX2017q1,0.0,-0.004,0.005,0.005,
SWX2016q3,0.0,0.041,0.039,0.003,0.122
SWX2017q1,0.0,-0.035,-0.029,-0.024,
ROLL2017q1,0.0,-0.01,0.019,-0.009,-0.111
ROLL2017q2,0.0,0.148,0.188,0.119,0.32
ROLL2017q3,0.0,0.016,-0.014,0.031,0.11
NWS2017q1,0.0,-0.008,0.008,0.021,0.037
NWS2017q2,0.0,-0.015,-0.059,-0.007,-0.007
NWS2017q3,0.0,0.046,0.08,0.0,
HUN2016q3,0.0,0.046,0.095,-0.036,0.197
HUN2017q1,0.0,0.028,-0.017,-0.027,
CIT2016q3,0.0,0.09,0.142,0.073,0.099
CIT2017q1,0.0,0.011,-0.049,0.011,
MO2016q3,0.0,-0.042,0.001,0.01,0.108
MO2017q1,0.0,0.002,0.065,-0.008,
ALGT2016q3,0.0,0.169,0.19,0.056,0.281
ALGT2017q1,0.0,-0.016,-0.059,-0.001,
MBFI2016q3,0.0,0.139,0.217,0.095,0.145
MBFI2017q1,0.0,-0.041,-0.024,-0.008,
HPE2016q4,0.0,-0.016,-0.033,0.001,-0.06
HPE2017q1,0.0,0.018,-0.184,0.01,-0.24
HPE2017q2,0.0,-0.018,-0.022,-0.027,
PWR2016q2,0.0,0.055,0.056,0.03,0.14
PWR2016q3,0.0,0.111,0.21,0.139,0.265
PWR2017q1,0.0,-0.081,-0.078,-0.078,
PRI2016q3,0.0,0.183,0.159,0.126,0.26
PRI2017q1,0.0,-0.087,-0.057,-0.009,
UBSI2016q3,0.0,0.144,0.223,0.104,0.085
UBSI2017q1,0.0,-0.021,-0.019,-0.027,
FL2017q3,0.0,-0.044,-0.099,-0.028,-0.032
FL2018q1,0.0,-0.086,-0.091,0.0,
MON2017q1,0.0,0.004,0.007,-0.005,0.061
MON2017q2,0.0,-0.002,0.002,-0.002,0.021
MON2017q3,0.0,0.003,,0.001,
SBUX2017q1,0.0,0.029,0.039,0.005,0.095
SBUX2017q2,0.0,-0.004,0.058,0.012,
GME2017q3,0.0,0.049,0.004,0.06,0.001
GME2018q1,0.0,-0.058,-0.036,0.004,
MAT2016q3,0.0,-0.024,0.043,-0.045,0.004
MAT2017q1,0.0,-0.007,0.015,-0.035,
LVS2016q3,0.0,0.026,0.032,-0.018,-0.098
LVS2017q1,0.0,-0.034,0.065,-0.002,
CMCSA2016q3,0.0,0.014,0.105,-0.017,0.181
CMCSA2016q4,0.0,0.001,-0.011,-0.001,0.05
CMCSA2017q1,0.0,-0.008,0.033,-0.033,
INFO2017q2,0.0,-0.036,-0.026
RTN2016q3,0.0,0.084,0.09,-0.016,0.091
RTN2017q1,0.0,0.017,0.045,0.01,
TTC2017q1,0.0,0.004,0.026,0.012,0.138
TTC2017q2,0.0,0.03,0.011,0.031,
ROIC2016q3,0.0,-0.051,0.011,-0.063,0.032
ROIC2017q1,0.0,-0.049,-0.045,-0.013,
ISBC2016q3,0.0,0.084,0.106,0.057,0.111
ISBC2017q1,0.0,-0.046,0.007,-0.043,
MUR2016q3,0.0,0.176,0.28,0.092,0.129
MUR2017q1,0.0,0.034,-0.04,0.074,
PCTY2017q1,0.0,-0.024,-0.117,-0.071,-0.144
PCTY2017q2,0.0,0.037,0.047,0.02,0.145
PCTY2017q3,0.0,-0.008,0.102,0.008,
NYCB2016q3,0.0,0.076,0.151,0.038,0.011
NYCB2017q1,0.0,-0.01,0.042,-0.024,
NHI2016q3,0.0,-0.039,-0.002,-0.028,0.032
NHI2017q1,0.0,0.055,0.047,0.038,
THO2017q1,0.0,0.146,0.118,0.143,0.236
THO2017q2,0.0,-0.154,-0.211,-0.157,-0.186
THO2017q3,0.0,0.125,0.111,0.097,
VMW0q1,0.0,0.038,0.006,0.005,
VMW2016q3,0.0,0.032,0.042,-0.027,0.142
ALR2016q3,0.0,0.079,0.106,-0.032,0.025
KEX2016q3,0.0,0.044,0.094,0.083,0.078
KEX2017q1,0.0,-0.046,-0.035,-0.039,
MKSI2016q3,0.0,0.146,0.195,0.118,0.338
MKSI2017q1,0.0,0.005,0.1,0.031,
TSN2017q1,0.0,0.034,0.011,0.034,0.005
TSN2017q2,0.0,-0.017,0.021,-0.024,
BG2016q3,0.0,-0.013,0.011,-0.005,0.012
BG2017q1,0.0,0.038,0.205,0.044,
ULTI2016q3,0.0,0.015,-0.066,-0.034,-0.046
ULTI2017q1,0.0,0.021,0.039,0.007,
EMR2017q1,0.0,-0.002,-0.039,0.029,-0.05
EMR2017q2,0.0,0.013,0.028,0.008,
WOOF2017q1,0.0,-0.0,0.005,-0.0
EQT2016q3,0.0,-0.009,0.057,-0.04,-0.036
EQT2016q4,0.0,-0.046,-0.104,-0.023,-0.115
EQT2017q1,0.0,-0.044,-0.045,-0.053,
KAR2016q3,0.0,0.032,0.07,0.011,0.179
KAR2017q1,0.0,0.027,0.031,0.008,
AFL2016q3,0.0,0.064,0.002,0.059,0.027
AFL2017q1,0.0,-0.015,0.022,-0.004,
WST2016q3,0.0,0.016,0.067,0.018,0.103
WST2017q1,0.0,-0.013,0.025,-0.022,
SCL2016q3,0.0,0.104,0.14,-0.011,0.135
SCL2017q1,0.0,-0.019,0.007,-0.012,
ITT2016q3,0.0,0.165,0.24,0.162,0.232
ITT2017q1,0.0,-0.071,-0.088,-0.024,
SEM2016q3,0.0,0.042,0.008,-0.021,0.042
SEM2017q1,0.0,-0.022,0.033,0.029,
MSFT2017q1,0.0,0.034,0.061,0.05,0.099
MSFT2017q2,0.0,-0.003,0.012,-0.017,0.063
MSFT2017q3,0.0,0.003,0.031,0.008,
DST2016q3,0.0,0.087,0.085,0.056,0.217
DST2017q1,0.0,-0.047,-0.024,-0.038,
PHM2016q3,0.0,-0.062,-0.019,-0.053,0.003
PHM2016q4,0.0,0.02,0.06,0.003,0.056
PHM2017q1,0.0,0.023,0.031,0.005,
QEP2016q3,0.0,-0.023,0.051,-0.07,0.053
QEP2017q1,0.0,0.0,,0.0,
SUN2016q3,0.0,-0.209,-0.095,-0.091,0.096
SUN2017q1,0.0,0.04,0.051,0.061,
CDNS2016q3,0.0,-0.012,0.029,-0.006,0.008
CDNS2016q4,0.0,0.06,0.063,0.023,0.118
CDNS2017q1,0.0,0.034,0.089,0.027,
AF2016q3,0.0,0.065,0.168,0.026,0.218
AF2017q1,0.0,-0.084,-0.063,-0.042,
MAN2016q3,0.0,0.105,0.122,0.081,0.248
MAN2017q1,0.0,-0.017,0.015,-0.012,
AWI2016q3,0.0,0.071,0.112,-0.011,0.043
AWI2017q1,0.0,-0.03,-0.116,-0.04,
NOW2016q3,0.0,0.031,-0.08,-0.007,0.089
NOW2017q1,0.0,0.013,0.094,-0.012,
ALE2016q3,0.0,0.043,0.055,0.023,0.118
ALE2017q1,0.0,0.007,0.079,0.01,
BR2017q1,0.0,0.06,0.058,0.01,0.108
BR2017q2,0.0,0.01,0.01,-0.0,0.007
BR2017q3,0.0,0.058,0.049,0.025,
CFFN2017q1,0.0,0.013,-0.03,0.008,-0.041
CFFN2017q2,0.0,-0.04,0.016,-0.044,
IRWD2016q3,0.0,0.157,0.036,0.176,0.087
IRWD2017q1,0.0,0.144,0.13,0.155,
SLM2016q3,0.0,-0.028,0.311,-0.004,0.516
SLM2017q1,0.0,0.102,,0.102,
ARI2016q3,0.0,0.027,0.027,0.013,0.075
ARI2017q1,0.0,-0.043,-0.027,-0.038,
MOH2016q3,0.0,-0.127,-0.088,-0.081,-0.019
MOH2017q1,0.0,0.032,0.02,0.025,
MGM2016q3,0.0,0.005,0.034,-0.022,0.008
MGM2017q1,0.0,0.011,0.062,0.04,
RLJ2016q3,0.0,0.135,0.176,0.095,0.229
RLJ2017q1,0.0,0.003,0.038,-0.042,
PENN2016q3,0.0,0.142,0.103,0.106,0.137
PENN2017q1,0.0,-0.003,0.023,0.016,
CTXS2016q3,0.0,0.043,0.028,0.028,0.095
CTXS2017q1,0.0,-0.049,-0.045,-0.01,
CHDN2016q3,0.0,0.017,0.139,-0.025,0.06
CHDN2017q1,0.0,-0.012,-0.019,-0.017,
NEU2016q3,0.0,0.029,0.027,-0.023,0.099
NEU2017q1,0.0,-0.036,-0.006,-0.022,
TPH2016q3,0.0,0.014,0.071,-0.05,0.132
TPH2017q1,0.0,-0.009,-0.012,-0.044,
BLK2016q3,0.0,0.055,0.111,0.053,0.074
BLK2017q1,0.0,0.041,0.098,0.028,
SATS2016q3,0.0,0.075,0.139,0.071,0.183
SATS2017q1,0.0,0.028,0.07,-0.008,
SBAC2016q3,0.0,-0.03,-0.048,-0.042,0.012
SBAC2017q1,0.0,0.018,0.034,-0.008,
UMBF2016q3,0.0,0.166,0.252,-0.01,0.236
UMBF2017q1,0.0,-0.0,-0.017,0.005,
ACXM2017q1,0.0,0.014,0.051,0.003,-0.062
ACXM2017q2,0.0,0.051,0.057,0.041,0.093
ACXM2017q3,0.0,0.017,-0.003,-0.006,0.01
CAT2016q3,0.0,0.151,0.173,0.124,0.189
CAT2017q1,0.0,-0.014,0.043,-0.012,
ADBE2017q1,0.0,-0.002,0.032,0.002,0.1
ADBE2017q2,0.0,-0.003,,-0.018,
PZZA2016q3,0.0,0.155,0.171,0.075,0.136
PZZA2017q1,0.0,0.013,0.021,0.006,
WAGE2016q3,0.0,0.109,0.09,0.083,0.077
WAGE2017q1,0.0,-0.06,-0.007,-0.046,
WDC2017q1,0.0,0.069,0.192,0.043,0.389
WDC2017q2,0.0,-0.052,-0.061,-0.033,0.144
WDC2017q3,0.0,-0.021,0.0,-0.01,
SCCO2016q2,0.0,0.033,0.018,0.022,0.096
SCCO2016q3,0.0,0.144,0.21,0.124,0.315
SCCO2017q1,0.0,0.045,0.044,0.032,
LUV2016q2,0.0,-0.006,-0.029,-0.028,0.123
LUV2016q3,0.0,0.132,0.164,0.038,0.319
LUV2016q4,0.0,0.091,0.064,0.043,0.086
LUV2017q1,0.0,-0.019,0.038,0.004,
SJI2016q3,0.0,0.077,0.114,0.028,0.121
SJI2017q1,0.0,-0.005,0.039,-0.02,
HRB2017q1,0.0,0.048,0.084,0.028,0.048
HRB2017q2,0.0,0.022,0.053,0.013,-0.086
HRB2017q3,0.0,-0.016,-0.013,0.03,0.111
WAT2016q3,0.0,-0.021,-0.024,0.029,0.026
WAT2017q1,0.0,0.009,0.057,-0.009,
POWI2016q3,0.0,0.041,0.01,0.023,0.121
POWI2016q4,0.0,-0.022,-0.048,-0.026,-0.031
POWI2017q1,0.0,0.028,0.075,0.047,
PCG2016q3,0.0,-0.024,-0.026,-0.023,0.043
